"show_1","show_2","distance"
"Hellsing","Ajin: Demi-Human","0.77066803068209"
"Ajin: Demi-Human","Hellsing","0.77066803068209"
"Hellsing","Death Note","0.476615997905205"
"Death Note","Hellsing","0.476615997905205"
"Hellsing","Assassination Classroom Second Season","0.796450371742137"
"Assassination Classroom Second Season","Hellsing","0.796450371742137"
"Hellsing","Nisemonogatari","0.700046502638561"
"Nisemonogatari","Hellsing","0.700046502638561"
"Hellsing","The Familiar of Zero: Rondo of Princesses","0.678009949460405"
"The Familiar of Zero: Rondo of Princesses","Hellsing","0.678009949460405"
"Hellsing","Attack on Titan","0.599245026892081"
"Attack on Titan","Hellsing","0.599245026892081"
"Hellsing","Neon Genesis Evangelion: The End of Evangelion","0.590074308863973"
"Neon Genesis Evangelion: The End of Evangelion","Hellsing","0.590074308863973"
"Hellsing","Welcome to the N.H.K.","0.616158138188514"
"Welcome to the N.H.K.","Hellsing","0.616158138188514"
"Hellsing","Fate/stay night [Unlimited Blade Works] Season 2","0.745852666912249"
"Fate/stay night [Unlimited Blade Works] Season 2","Hellsing","0.745852666912249"
"Hellsing","Full Metal Panic!","0.541885120980116"
"Full Metal Panic!","Hellsing","0.541885120980116"
"Hellsing","Rokka: Braves of the Six Flowers","0.75970877517371"
"Rokka: Braves of the Six Flowers","Hellsing","0.75970877517371"
"Hellsing","Soul Eater","0.553218583652775"
"Soul Eater","Hellsing","0.553218583652775"
"Hellsing","Terror in Resonance","0.705802543990419"
"Terror in Resonance","Hellsing","0.705802543990419"
"Hellsing","Yu Yu Hakusho: Ghost Files","0.694878924500163"
"Yu Yu Hakusho: Ghost Files","Hellsing","0.694878924500163"
"Hellsing","Psycho-Pass 2","0.721478343072398"
"Psycho-Pass 2","Hellsing","0.721478343072398"
"Hellsing","Elfen Lied","0.45796786223046"
"Elfen Lied","Hellsing","0.45796786223046"
"Hellsing","Free! - Iwatobi Swim Club","0.778118600344682"
"Free! - Iwatobi Swim Club","Hellsing","0.778118600344682"
"Hellsing","The Familiar of Zero: Knight of the Twin Moons","0.65710650123733"
"The Familiar of Zero: Knight of the Twin Moons","Hellsing","0.65710650123733"
"Hellsing","One Punch Man","0.646698779462819"
"One Punch Man","Hellsing","0.646698779462819"
"Hellsing","Yuri!!! On ICE","0.817876016995938"
"Yuri!!! On ICE","Hellsing","0.817876016995938"
"Hellsing","Demon King Daimao","0.675025893657331"
"Demon King Daimao","Hellsing","0.675025893657331"
"Hellsing","Cowboy Bebop","0.509864984063899"
"Cowboy Bebop","Hellsing","0.509864984063899"
"Hellsing","Puella Magi Madoka Magica","0.65852057471401"
"Puella Magi Madoka Magica","Hellsing","0.65852057471401"
"Hellsing","The Future Diary","0.641124948434629"
"The Future Diary","Hellsing","0.641124948434629"
"Hellsing","Attack on Titan Season 2","0.73643601135399"
"Attack on Titan Season 2","Hellsing","0.73643601135399"
"Hellsing","Parasyte -the maxim-","0.679322897672344"
"Parasyte -the maxim-","Hellsing","0.679322897672344"
"Hellsing","Fate/stay night","0.54053469817278"
"Fate/stay night","Hellsing","0.54053469817278"
"Hellsing","Natsume&#039;s Book of Friends","0.69453209288221"
"Natsume&#039;s Book of Friends","Hellsing","0.69453209288221"
"Hellsing","Infinite Stratos","0.716351497633139"
"Infinite Stratos","Hellsing","0.716351497633139"
"Hellsing","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.745654850761429"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","Hellsing","0.745654850761429"
"Hellsing","Summer Wars","0.678049158585539"
"Summer Wars","Hellsing","0.678049158585539"
"Hellsing","Haven&#039;t You Heard? I&#039;m Sakamoto","0.793405846502273"
"Haven&#039;t You Heard? I&#039;m Sakamoto","Hellsing","0.793405846502273"
"Hellsing","Durarara!!","0.589366006115259"
"Durarara!!","Hellsing","0.589366006115259"
"Hellsing","Mushi-Shi","0.630560900152828"
"Mushi-Shi","Hellsing","0.630560900152828"
"Hellsing","To LOVE Ru","0.71444529095156"
"To LOVE Ru","Hellsing","0.71444529095156"
"Hellsing","ERASED","0.715884607515793"
"ERASED","Hellsing","0.715884607515793"
"Hellsing","Blood Lad","0.691179732643966"
"Blood Lad","Hellsing","0.691179732643966"
"Hellsing","Katanagatari","0.700390576982988"
"Katanagatari","Hellsing","0.700390576982988"
"Hellsing","Great Teacher Onizuka","0.562814846734646"
"Great Teacher Onizuka","Hellsing","0.562814846734646"
"Hellsing","The Irregular at Magic High School","0.746725972766524"
"The Irregular at Magic High School","Hellsing","0.746725972766524"
"Hellsing","High School DxD New","0.755124729731964"
"High School DxD New","Hellsing","0.755124729731964"
"Hellsing","Nichijou - My Ordinary Life","0.772740341322333"
"Nichijou - My Ordinary Life","Hellsing","0.772740341322333"
"Hellsing","The World God Only Knows","0.697303135352117"
"The World God Only Knows","Hellsing","0.697303135352117"
"Hellsing","Danganronpa: The Animation","0.730751180551517"
"Danganronpa: The Animation","Hellsing","0.730751180551517"
"Hellsing","Love, Chunibyo & Other Delusions!: Heart Throb","0.790931704156109"
"Love, Chunibyo & Other Delusions!: Heart Throb","Hellsing","0.790931704156109"
"Hellsing","DARLING in the FRANXX","1"
"DARLING in the FRANXX","Hellsing","1"
"Hellsing","Yamada-kun and the Seven Witches","0.804158715673713"
"Yamada-kun and the Seven Witches","Hellsing","0.804158715673713"
"Hellsing","Fullmetal Alchemist","0.470574336706342"
"Fullmetal Alchemist","Hellsing","0.470574336706342"
"Hellsing","Eden of The East","0.635163570884406"
"Eden of The East","Hellsing","0.635163570884406"
"Hellsing","Re:ZERO -Starting Life in Another World-","0.736677562047379"
"Re:ZERO -Starting Life in Another World-","Hellsing","0.736677562047379"
"Hellsing","JoJo&#039;s Bizarre Adventure","0.732642634854492"
"JoJo&#039;s Bizarre Adventure","Hellsing","0.732642634854492"
"Hellsing","BTOOOM!","0.675705366906044"
"BTOOOM!","Hellsing","0.675705366906044"
"Hellsing","Gurren Lagann","0.551557967243116"
"Gurren Lagann","Hellsing","0.551557967243116"
"Hellsing","Amagi Brilliant Park","0.786009253318056"
"Amagi Brilliant Park","Hellsing","0.786009253318056"
"Hellsing","Guilty Crown","0.679800652361385"
"Guilty Crown","Hellsing","0.679800652361385"
"Hellsing","Rosario + Vampire","0.612289844449394"
"Rosario + Vampire","Hellsing","0.612289844449394"
"Hellsing","The Garden of Words","0.752550777689614"
"The Garden of Words","Hellsing","0.752550777689614"
"Hellsing","Fate/stay night [Unlimited Blade Works]","0.728094443802733"
"Fate/stay night [Unlimited Blade Works]","Hellsing","0.728094443802733"
"Hellsing","Seraph of the End: Vampire Reign","0.740134304990148"
"Seraph of the End: Vampire Reign","Hellsing","0.740134304990148"
"Hellsing","5 Centimeters Per Second","0.624226553955913"
"5 Centimeters Per Second","Hellsing","0.624226553955913"
"Hellsing","My Hero Academia 3","1"
"My Hero Academia 3","Hellsing","1"
"Hellsing","The Ancient Magus&#039; Bride","0.830250137301473"
"The Ancient Magus&#039; Bride","Hellsing","0.830250137301473"
"Hellsing","Magi: The Labyrinth of Magic","0.707634385815461"
"Magi: The Labyrinth of Magic","Hellsing","0.707634385815461"
"Hellsing","Bakemonogatari","0.616983119321567"
"Bakemonogatari","Hellsing","0.616983119321567"
"Hellsing","Bungo Stray Dogs","0.790900694046963"
"Bungo Stray Dogs","Hellsing","0.790900694046963"
"Hellsing","Your Lie in April","0.756057377354445"
"Your Lie in April","Hellsing","0.756057377354445"
"Hellsing","GATE","0.733406367603366"
"GATE","Hellsing","0.733406367603366"
"Hellsing","Himouto! Umaru-chan","0.827201574274595"
"Himouto! Umaru-chan","Hellsing","0.827201574274595"
"Hellsing","My Hero Academia","0.707157836512086"
"My Hero Academia","Hellsing","0.707157836512086"
"Hellsing","The Melancholy of Haruhi Suzumiya Season 2","0.681528094790694"
"The Melancholy of Haruhi Suzumiya Season 2","Hellsing","0.681528094790694"
"Hellsing","Grimgar: Ashes and Illusions","0.771014662981241"
"Grimgar: Ashes and Illusions","Hellsing","0.771014662981241"
"Hellsing","My Teen Romantic Comedy SNAFU TOO!","0.787160062935767"
"My Teen Romantic Comedy SNAFU TOO!","Hellsing","0.787160062935767"
"Hellsing","Deadman Wonderland","0.592031054231102"
"Deadman Wonderland","Hellsing","0.592031054231102"
"Hellsing","Claymore","0.508494423980543"
"Claymore","Hellsing","0.508494423980543"
"Hellsing","Gangsta.","0.71944231512125"
"Gangsta.","Hellsing","0.71944231512125"
"Hellsing","Love, Chunibyo & Other Delusions!","0.717535696869515"
"Love, Chunibyo & Other Delusions!","Hellsing","0.717535696869515"
"Hellsing","A Certain Magical Index","0.645828451769093"
"A Certain Magical Index","Hellsing","0.645828451769093"
"Hellsing","Hyouka","0.739759565517236"
"Hyouka","Hellsing","0.739759565517236"
"Hellsing","Monogatari Series: Second Season","0.764521174526152"
"Monogatari Series: Second Season","Hellsing","0.764521174526152"
"Hellsing","Blast of Tempest","0.729212081912831"
"Blast of Tempest","Hellsing","0.729212081912831"
"Hellsing","Shakugan no Shana: Season I","0.624520803087844"
"Shakugan no Shana: Season I","Hellsing","0.624520803087844"
"Hellsing","Tokyo Ghoul √A","0.703899849263141"
"Tokyo Ghoul √A","Hellsing","0.703899849263141"
"Hellsing","Kokoro Connect","0.765080235990067"
"Kokoro Connect","Hellsing","0.765080235990067"
"Hellsing","Death Parade","0.691296840897065"
"Death Parade","Hellsing","0.691296840897065"
"Hellsing","PandoraHearts","0.692539939209059"
"PandoraHearts","Hellsing","0.692539939209059"
"Hellsing","The Asterisk War","0.814854885374073"
"The Asterisk War","Hellsing","0.814854885374073"
"Hellsing","Black Lagoon","0.504710871484595"
"Black Lagoon","Hellsing","0.504710871484595"
"Hellsing","AKIRA","0.573352154675519"
"AKIRA","Hellsing","0.573352154675519"
"Hellsing","The Familiar of Zero","0.625011385503637"
"The Familiar of Zero","Hellsing","0.625011385503637"
"Hellsing","Steins;Gate: The Movie − Load Region of Déjà Vu","0.761860330360862"
"Steins;Gate: The Movie − Load Region of Déjà Vu","Hellsing","0.761860330360862"
"Hellsing","Shiki","0.635149239771686"
"Shiki","Hellsing","0.635149239771686"
"Hellsing","Clannad","0.622287276515253"
"Clannad","Hellsing","0.622287276515253"
"Hellsing","Lucky☆Star","0.643686227193133"
"Lucky☆Star","Hellsing","0.643686227193133"
"Hellsing","","0.748843069345707"
"","Hellsing","0.748843069345707"
"Hellsing","Overlord","0.701456694142778"
"Overlord","Hellsing","0.701456694142778"
"Hellsing","Angel Beats!","0.613695111346382"
"Angel Beats!","Hellsing","0.613695111346382"
"Hellsing","Another","0.624397641267113"
"Another","Hellsing","0.624397641267113"
"Hellsing","Lovely Complex","0.686364243365715"
"Lovely Complex","Hellsing","0.686364243365715"
"Hellsing","Black Butler","0.614433781213204"
"Black Butler","Hellsing","0.614433781213204"
"Hellsing","Code Geass: Lelouch of the Rebellion","0.50459584703698"
"Code Geass: Lelouch of the Rebellion","Hellsing","0.50459584703698"
"Hellsing","Kuroko&#039;s Basketball 3","0.791924127041009"
"Kuroko&#039;s Basketball 3","Hellsing","0.791924127041009"
"High School DxD BorN","My Hero Academia 2","0.60023792142785"
"My Hero Academia 2","High School DxD BorN","0.60023792142785"
"High School DxD BorN","SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn&#039;t Exist","0.518601822787264"
"SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn&#039;t Exist","High School DxD BorN","0.518601822787264"
"High School DxD BorN","D.Gray-man","0.808791082981133"
"D.Gray-man","High School DxD BorN","0.808791082981133"
"High School DxD BorN","Sankarea: Undying Love","0.620897070187087"
"Sankarea: Undying Love","High School DxD BorN","0.620897070187087"
"High School DxD BorN","KonoSuba: God&#039;s Blessing on This Wonderful World! 2","0.533085811411864"
"KonoSuba: God&#039;s Blessing on This Wonderful World! 2","High School DxD BorN","0.533085811411864"
"High School DxD BorN","Naruto","0.687318580402294"
"Naruto","High School DxD BorN","0.687318580402294"
"High School DxD BorN","High School of the Dead","0.575708993013342"
"High School of the Dead","High School DxD BorN","0.575708993013342"
"High School DxD BorN","anohana: The Flower We Saw That Day","0.690304763740917"
"anohana: The Flower We Saw That Day","High School DxD BorN","0.690304763740917"
"High School DxD BorN","Neon Genesis Evangelion","0.773769633143963"
"Neon Genesis Evangelion","High School DxD BorN","0.773769633143963"
"High School DxD BorN","Daily Lives of High School Boys","0.722790299997561"
"Daily Lives of High School Boys","High School DxD BorN","0.722790299997561"
"High School DxD BorN","Hellsing Ultimate","0.71903515086365"
"Hellsing Ultimate","High School DxD BorN","0.71903515086365"
"High School DxD BorN","","0.665153631259913"
"","High School DxD BorN","0.665153631259913"
"High School DxD BorN","Made in Abyss","0.721248373462537"
"Made in Abyss","High School DxD BorN","0.721248373462537"
"High School DxD BorN","Log Horizon 2","0.579820502091811"
"Log Horizon 2","High School DxD BorN","0.579820502091811"
"High School DxD BorN","Sword Art Online II","0.487450541613409"
"Sword Art Online II","High School DxD BorN","0.487450541613409"
"High School DxD BorN","Mob Psycho 100","0.656936806919149"
"Mob Psycho 100","High School DxD BorN","0.656936806919149"
"High School DxD BorN","The Melancholy of Haruhi Suzumiya","0.763030249761671"
"The Melancholy of Haruhi Suzumiya","High School DxD BorN","0.763030249761671"
"High School DxD BorN","Orange","0.736345775271115"
"Orange","High School DxD BorN","0.736345775271115"
"High School DxD BorN","Trigun","0.826408100049326"
"Trigun","High School DxD BorN","0.826408100049326"
"High School DxD BorN","Eureka Seven","0.828841119009088"
"Eureka Seven","High School DxD BorN","0.828841119009088"
"High School DxD BorN","Blue Exorcist","0.627658215310539"
"Blue Exorcist","High School DxD BorN","0.627658215310539"
"High School DxD BorN","Akame ga Kill!","0.493395374724439"
"Akame ga Kill!","High School DxD BorN","0.493395374724439"
"High School DxD BorN","Spice and Wolf","0.732202898192492"
"Spice and Wolf","High School DxD BorN","0.732202898192492"
"High School DxD BorN","Haikyu!!","0.70621654855345"
"Haikyu!!","High School DxD BorN","0.70621654855345"
"High School DxD BorN","Darker than Black: Gemini of the Meteor","0.770661875040966"
"Darker than Black: Gemini of the Meteor","High School DxD BorN","0.770661875040966"
"High School DxD BorN","Spice and Wolf II","0.730317689745136"
"Spice and Wolf II","High School DxD BorN","0.730317689745136"
"High School DxD BorN","Heaven&#039;s Lost Property","0.604110654804717"
"Heaven&#039;s Lost Property","High School DxD BorN","0.604110654804717"
"High School DxD BorN","Kiznaiver","0.670529167932506"
"Kiznaiver","High School DxD BorN","0.670529167932506"
"High School DxD BorN","FLCL","0.822750526265985"
"FLCL","High School DxD BorN","0.822750526265985"
"High School DxD BorN","High School DxD","0.339446487563971"
"High School DxD","High School DxD BorN","0.339446487563971"
"High School DxD BorN","K-ON!","0.765833522908194"
"K-ON!","High School DxD BorN","0.765833522908194"
"High School DxD BorN","Food Wars! The Second Plate","0.549973297430196"
"Food Wars! The Second Plate","High School DxD BorN","0.549973297430196"
"High School DxD BorN","Yona of the Dawn","0.691259215961497"
"Yona of the Dawn","High School DxD BorN","0.691259215961497"
"High School DxD BorN","Chivalry of a Failed Knight","0.440658609323308"
"Chivalry of a Failed Knight","High School DxD BorN","0.440658609323308"
"High School DxD BorN","Sword Art Online","0.55662592456638"
"Sword Art Online","High School DxD BorN","0.55662592456638"
"High School DxD BorN","Noragami: Stray God","0.563691930471245"
"Noragami: Stray God","High School DxD BorN","0.563691930471245"
"High School DxD BorN","Fate/Zero","0.642041194437053"
"Fate/Zero","High School DxD BorN","0.642041194437053"
"High School DxD BorN","Samurai Champloo","0.811201041860054"
"Samurai Champloo","High School DxD BorN","0.811201041860054"
"High School DxD BorN","My Love Story!!","0.708565072292735"
"My Love Story!!","High School DxD BorN","0.708565072292735"
"High School DxD BorN","No Game, No Life","0.503641262207833"
"No Game, No Life","High School DxD BorN","0.503641262207833"
"High School DxD BorN","Gintama","0.790179420366162"
"Gintama","High School DxD BorN","0.790179420366162"
"High School DxD BorN","God Eater","0.599449385570035"
"God Eater","High School DxD BorN","0.599449385570035"
"High School DxD BorN","A Silent Voice","0.653745535545807"
"A Silent Voice","High School DxD BorN","0.653745535545807"
"High School DxD BorN","The Girl Who Leapt Through Time","0.817196657345151"
"The Girl Who Leapt Through Time","High School DxD BorN","0.817196657345151"
"High School DxD BorN","Miss Kobayashi&#039;s Dragon Maid","0.637897437459029"
"Miss Kobayashi&#039;s Dragon Maid","High School DxD BorN","0.637897437459029"
"High School DxD BorN","Monster Musume: Everyday Life with Monster Girls","0.465753163195856"
"Monster Musume: Everyday Life with Monster Girls","High School DxD BorN","0.465753163195856"
"High School DxD BorN","Noragami Aragoto","0.556935474254987"
"Noragami Aragoto","High School DxD BorN","0.556935474254987"
"High School DxD BorN","Nisekoi: False Love","0.524462130646614"
"Nisekoi: False Love","High School DxD BorN","0.524462130646614"
"High School DxD BorN","Violet Evergarden","0.742168438051521"
"Violet Evergarden","High School DxD BorN","0.742168438051521"
"High School DxD BorN","Magi: The Kingdom of Magic","0.665953635633222"
"Magi: The Kingdom of Magic","High School DxD BorN","0.665953635633222"
"High School DxD BorN","Spirited Away","0.782809033977451"
"Spirited Away","High School DxD BorN","0.782809033977451"
"High School DxD BorN","Baccano!","0.805231636330144"
"Baccano!","High School DxD BorN","0.805231636330144"
"High School DxD BorN","Food Wars! Shokugeki no Soma","0.52249967810607"
"Food Wars! Shokugeki no Soma","High School DxD BorN","0.52249967810607"
"High School DxD BorN","Aldnoah.Zero","0.659500076006694"
"Aldnoah.Zero","High School DxD BorN","0.659500076006694"
"High School DxD BorN","Code Geass: Lelouch of the Rebellion R2","0.685882349641514"
"Code Geass: Lelouch of the Rebellion R2","High School DxD BorN","0.685882349641514"
"High School DxD BorN","Dragon Ball GT","0.752389797574614"
"Dragon Ball GT","High School DxD BorN","0.752389797574614"
"High School DxD BorN","Blue Spring Ride","0.713014343498294"
"Blue Spring Ride","High School DxD BorN","0.713014343498294"
"High School DxD BorN","K","0.680642423123053"
"K","High School DxD BorN","0.680642423123053"
"High School DxD BorN","Haganai: I don&#039;t have many friends NEXT","0.546465013279767"
"Haganai: I don&#039;t have many friends NEXT","High School DxD BorN","0.546465013279767"
"High School DxD BorN","Kabaneri of the Iron Fortress","0.593466744512572"
"Kabaneri of the Iron Fortress","High School DxD BorN","0.593466744512572"
"High School DxD BorN","Black Bullet","0.539316352802348"
"Black Bullet","High School DxD BorN","0.539316352802348"
"High School DxD BorN","Monster","0.85478124662033"
"Monster","High School DxD BorN","0.85478124662033"
"High School DxD BorN","ReLIFE","0.610961887094279"
"ReLIFE","High School DxD BorN","0.610961887094279"
"High School DxD BorN","Strike the Blood","0.517031360356333"
"Strike the Blood","High School DxD BorN","0.517031360356333"
"High School DxD BorN","Ajin: Demi-Human","0.704732499310011"
"Ajin: Demi-Human","High School DxD BorN","0.704732499310011"
"High School DxD BorN","Death Note","0.682935730007484"
"Death Note","High School DxD BorN","0.682935730007484"
"High School DxD BorN","Assassination Classroom Second Season","0.604820764966194"
"Assassination Classroom Second Season","High School DxD BorN","0.604820764966194"
"High School DxD BorN","Nisemonogatari","0.637366223471657"
"Nisemonogatari","High School DxD BorN","0.637366223471657"
"High School DxD BorN","The Familiar of Zero: Rondo of Princesses","0.652433591737012"
"The Familiar of Zero: Rondo of Princesses","High School DxD BorN","0.652433591737012"
"High School DxD BorN","Attack on Titan","0.587581226666709"
"Attack on Titan","High School DxD BorN","0.587581226666709"
"High School DxD BorN","Neon Genesis Evangelion: The End of Evangelion","0.81121087349951"
"Neon Genesis Evangelion: The End of Evangelion","High School DxD BorN","0.81121087349951"
"High School DxD BorN","Welcome to the N.H.K.","0.792572116603443"
"Welcome to the N.H.K.","High School DxD BorN","0.792572116603443"
"High School DxD BorN","Fate/stay night [Unlimited Blade Works] Season 2","0.602782686600623"
"Fate/stay night [Unlimited Blade Works] Season 2","High School DxD BorN","0.602782686600623"
"High School DxD BorN","Full Metal Panic!","0.79162884499162"
"Full Metal Panic!","High School DxD BorN","0.79162884499162"
"High School DxD BorN","Rokka: Braves of the Six Flowers","0.576740369081843"
"Rokka: Braves of the Six Flowers","High School DxD BorN","0.576740369081843"
"High School DxD BorN","Soul Eater","0.733499219836401"
"Soul Eater","High School DxD BorN","0.733499219836401"
"High School DxD BorN","Terror in Resonance","0.680023129853654"
"Terror in Resonance","High School DxD BorN","0.680023129853654"
"High School DxD BorN","Yu Yu Hakusho: Ghost Files","0.83689730040165"
"Yu Yu Hakusho: Ghost Files","High School DxD BorN","0.83689730040165"
"High School DxD BorN","Psycho-Pass 2","0.694828459996613"
"Psycho-Pass 2","High School DxD BorN","0.694828459996613"
"High School DxD BorN","Elfen Lied","0.688722399878136"
"Elfen Lied","High School DxD BorN","0.688722399878136"
"High School DxD BorN","Free! - Iwatobi Swim Club","0.823229850614972"
"Free! - Iwatobi Swim Club","High School DxD BorN","0.823229850614972"
"High School DxD BorN","The Familiar of Zero: Knight of the Twin Moons","0.65398667386028"
"The Familiar of Zero: Knight of the Twin Moons","High School DxD BorN","0.65398667386028"
"High School DxD BorN","One Punch Man","0.553054337254226"
"One Punch Man","High School DxD BorN","0.553054337254226"
"High School DxD BorN","Yuri!!! On ICE","0.834622610721037"
"Yuri!!! On ICE","High School DxD BorN","0.834622610721037"
"High School DxD BorN","Demon King Daimao","0.612506586724688"
"Demon King Daimao","High School DxD BorN","0.612506586724688"
"High School DxD BorN","Cowboy Bebop","0.79452280919374"
"Cowboy Bebop","High School DxD BorN","0.79452280919374"
"High School DxD BorN","Puella Magi Madoka Magica","0.737279875626642"
"Puella Magi Madoka Magica","High School DxD BorN","0.737279875626642"
"High School DxD BorN","The Future Diary","0.588934178562565"
"The Future Diary","High School DxD BorN","0.588934178562565"
"High School DxD BorN","Attack on Titan Season 2","0.601328619167725"
"Attack on Titan Season 2","High School DxD BorN","0.601328619167725"
"High School DxD BorN","Parasyte -the maxim-","0.588549940866219"
"Parasyte -the maxim-","High School DxD BorN","0.588549940866219"
"High School DxD BorN","Fate/stay night","0.700753799084071"
"Fate/stay night","High School DxD BorN","0.700753799084071"
"High School DxD BorN","Natsume&#039;s Book of Friends","0.846831596161185"
"Natsume&#039;s Book of Friends","High School DxD BorN","0.846831596161185"
"High School DxD BorN","Infinite Stratos","0.56327741759266"
"Infinite Stratos","High School DxD BorN","0.56327741759266"
"High School DxD BorN","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.498304906670691"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","High School DxD BorN","0.498304906670691"
"High School DxD BorN","Summer Wars","0.808483220023546"
"Summer Wars","High School DxD BorN","0.808483220023546"
"High School DxD BorN","Haven&#039;t You Heard? I&#039;m Sakamoto","0.677626124526429"
"Haven&#039;t You Heard? I&#039;m Sakamoto","High School DxD BorN","0.677626124526429"
"High School DxD BorN","Durarara!!","0.730965020329365"
"Durarara!!","High School DxD BorN","0.730965020329365"
"High School DxD BorN","Mushi-Shi","0.846906842109424"
"Mushi-Shi","High School DxD BorN","0.846906842109424"
"High School DxD BorN","To LOVE Ru","0.5700285912719"
"To LOVE Ru","High School DxD BorN","0.5700285912719"
"High School DxD BorN","ERASED","0.610894307573472"
"ERASED","High School DxD BorN","0.610894307573472"
"High School DxD BorN","Blood Lad","0.629281935188034"
"Blood Lad","High School DxD BorN","0.629281935188034"
"High School DxD BorN","Katanagatari","0.769033796260867"
"Katanagatari","High School DxD BorN","0.769033796260867"
"High School DxD BorN","Great Teacher Onizuka","0.797580952855286"
"Great Teacher Onizuka","High School DxD BorN","0.797580952855286"
"High School DxD BorN","The Irregular at Magic High School","0.521747461044166"
"The Irregular at Magic High School","High School DxD BorN","0.521747461044166"
"High School DxD BorN","High School DxD New","0.21257941662183"
"High School DxD New","High School DxD BorN","0.21257941662183"
"High School DxD BorN","Nichijou - My Ordinary Life","0.797323063874493"
"Nichijou - My Ordinary Life","High School DxD BorN","0.797323063874493"
"High School DxD BorN","The World God Only Knows","0.649929964603644"
"The World God Only Knows","High School DxD BorN","0.649929964603644"
"High School DxD BorN","Danganronpa: The Animation","0.65435575032322"
"Danganronpa: The Animation","High School DxD BorN","0.65435575032322"
"High School DxD BorN","Love, Chunibyo & Other Delusions!: Heart Throb","0.600132305696561"
"Love, Chunibyo & Other Delusions!: Heart Throb","High School DxD BorN","0.600132305696561"
"High School DxD BorN","DARLING in the FRANXX","1"
"DARLING in the FRANXX","High School DxD BorN","1"
"High School DxD BorN","Yamada-kun and the Seven Witches","0.519081284171901"
"Yamada-kun and the Seven Witches","High School DxD BorN","0.519081284171901"
"High School DxD BorN","Fullmetal Alchemist","0.768743954162182"
"Fullmetal Alchemist","High School DxD BorN","0.768743954162182"
"High School DxD BorN","Eden of The East","0.810195453115216"
"Eden of The East","High School DxD BorN","0.810195453115216"
"High School DxD BorN","Re:ZERO -Starting Life in Another World-","0.529238862010766"
"Re:ZERO -Starting Life in Another World-","High School DxD BorN","0.529238862010766"
"High School DxD BorN","JoJo&#039;s Bizarre Adventure","0.767057443839727"
"JoJo&#039;s Bizarre Adventure","High School DxD BorN","0.767057443839727"
"High School DxD BorN","BTOOOM!","0.606308447941018"
"BTOOOM!","High School DxD BorN","0.606308447941018"
"High School DxD BorN","Gurren Lagann","0.709770524232476"
"Gurren Lagann","High School DxD BorN","0.709770524232476"
"High School DxD BorN","Amagi Brilliant Park","0.576063814517193"
"Amagi Brilliant Park","High School DxD BorN","0.576063814517193"
"High School DxD BorN","Guilty Crown","0.596644519748598"
"Guilty Crown","High School DxD BorN","0.596644519748598"
"High School DxD BorN","Rosario + Vampire","0.644535676917158"
"Rosario + Vampire","High School DxD BorN","0.644535676917158"
"High School DxD BorN","The Garden of Words","0.751455532161785"
"The Garden of Words","High School DxD BorN","0.751455532161785"
"High School DxD BorN","Fate/stay night [Unlimited Blade Works]","0.607120487397699"
"Fate/stay night [Unlimited Blade Works]","High School DxD BorN","0.607120487397699"
"High School DxD BorN","Seraph of the End: Vampire Reign","0.540812637568623"
"Seraph of the End: Vampire Reign","High School DxD BorN","0.540812637568623"
"High School DxD BorN","5 Centimeters Per Second","0.771796539015365"
"5 Centimeters Per Second","High School DxD BorN","0.771796539015365"
"High School DxD BorN","My Hero Academia 3","1"
"My Hero Academia 3","High School DxD BorN","1"
"High School DxD BorN","The Ancient Magus&#039; Bride","0.746368908337792"
"The Ancient Magus&#039; Bride","High School DxD BorN","0.746368908337792"
"High School DxD BorN","Magi: The Labyrinth of Magic","0.668951360317588"
"Magi: The Labyrinth of Magic","High School DxD BorN","0.668951360317588"
"High School DxD BorN","Bakemonogatari","0.640478071364553"
"Bakemonogatari","High School DxD BorN","0.640478071364553"
"High School DxD BorN","Bungo Stray Dogs","0.679922086463337"
"Bungo Stray Dogs","High School DxD BorN","0.679922086463337"
"High School DxD BorN","Your Lie in April","0.60591137855394"
"Your Lie in April","High School DxD BorN","0.60591137855394"
"High School DxD BorN","GATE","0.525373760261727"
"GATE","High School DxD BorN","0.525373760261727"
"High School DxD BorN","Himouto! Umaru-chan","0.670011014248594"
"Himouto! Umaru-chan","High School DxD BorN","0.670011014248594"
"High School DxD BorN","My Hero Academia","0.56805069871955"
"My Hero Academia","High School DxD BorN","0.56805069871955"
"High School DxD BorN","The Melancholy of Haruhi Suzumiya Season 2","0.755736238967102"
"The Melancholy of Haruhi Suzumiya Season 2","High School DxD BorN","0.755736238967102"
"High School DxD BorN","Grimgar: Ashes and Illusions","0.576846367048706"
"Grimgar: Ashes and Illusions","High School DxD BorN","0.576846367048706"
"High School DxD BorN","My Teen Romantic Comedy SNAFU TOO!","0.521077556778706"
"My Teen Romantic Comedy SNAFU TOO!","High School DxD BorN","0.521077556778706"
"High School DxD BorN","Deadman Wonderland","0.658524145979781"
"Deadman Wonderland","High School DxD BorN","0.658524145979781"
"High School DxD BorN","Claymore","0.78505188137964"
