"show_1","show_2","distance"
"Gurren Lagann","No Game, No Life","0.671294841992838"
"No Game, No Life","Angel Beats!","0.529621275080138"
"Angel Beats!","No Game, No Life","0.529621275080138"
"No Game, No Life","Code Geass: Lelouch of the Rebellion","0.634918936272674"
"Code Geass: Lelouch of the Rebellion","No Game, No Life","0.634918936272674"
"Code Geass: Lelouch of the Rebellion R2","Death Note","0.500949821618867"
"Death Note","Code Geass: Lelouch of the Rebellion R2","0.500949821618867"
"Code Geass: Lelouch of the Rebellion R2","Attack on Titan","0.576146135450059"
"Attack on Titan","Code Geass: Lelouch of the Rebellion R2","0.576146135450059"
"Code Geass: Lelouch of the Rebellion R2","Soul Eater","0.636066935675291"
"Soul Eater","Code Geass: Lelouch of the Rebellion R2","0.636066935675291"
"Code Geass: Lelouch of the Rebellion R2","Elfen Lied","0.567108042660621"
"Elfen Lied","Code Geass: Lelouch of the Rebellion R2","0.567108042660621"
"Code Geass: Lelouch of the Rebellion R2","One Punch Man","0.640884610977426"
"One Punch Man","Code Geass: Lelouch of the Rebellion R2","0.640884610977426"
"Code Geass: Lelouch of the Rebellion R2","The Future Diary","0.623201489589799"
"The Future Diary","Code Geass: Lelouch of the Rebellion R2","0.623201489589799"
"Code Geass: Lelouch of the Rebellion R2","Fullmetal Alchemist","0.586428493628145"
"Fullmetal Alchemist","Code Geass: Lelouch of the Rebellion R2","0.586428493628145"
"Code Geass: Lelouch of the Rebellion R2","Gurren Lagann","0.557085658820675"
"Gurren Lagann","Code Geass: Lelouch of the Rebellion R2","0.557085658820675"
"Code Geass: Lelouch of the Rebellion R2","Angel Beats!","0.557351160709586"
"Angel Beats!","Code Geass: Lelouch of the Rebellion R2","0.557351160709586"
"Code Geass: Lelouch of the Rebellion R2","Code Geass: Lelouch of the Rebellion","0.141310089804543"
"Code Geass: Lelouch of the Rebellion","Code Geass: Lelouch of the Rebellion R2","0.141310089804543"
"Death Note","Attack on Titan","0.497857679226114"
"Attack on Titan","Death Note","0.497857679226114"
"Death Note","Soul Eater","0.628610598969413"
"Soul Eater","Death Note","0.628610598969413"
"Death Note","Elfen Lied","0.486129753914989"
"Elfen Lied","Death Note","0.486129753914989"
"Death Note","One Punch Man","0.623316517795159"
"One Punch Man","Death Note","0.623316517795159"
"Death Note","The Future Diary","0.587773858150761"
"The Future Diary","Death Note","0.587773858150761"
"Death Note","Fullmetal Alchemist","0.54272043745728"
"Fullmetal Alchemist","Death Note","0.54272043745728"
"Death Note","Gurren Lagann","0.618610686315399"
"Gurren Lagann","Death Note","0.618610686315399"
"Death Note","Angel Beats!","0.546395338725107"
"Angel Beats!","Death Note","0.546395338725107"
"Death Note","Code Geass: Lelouch of the Rebellion","0.4572460496614"
"Code Geass: Lelouch of the Rebellion","Death Note","0.4572460496614"
"Attack on Titan","Soul Eater","0.651376648968197"
"Soul Eater","Attack on Titan","0.651376648968197"
"Attack on Titan","Elfen Lied","0.592327170225981"
"Elfen Lied","Attack on Titan","0.592327170225981"
"Attack on Titan","One Punch Man","0.461375212224109"
"One Punch Man","Attack on Titan","0.461375212224109"
"Attack on Titan","The Future Diary","0.480816326530612"
"The Future Diary","Attack on Titan","0.480816326530612"
"Attack on Titan","Fullmetal Alchemist","0.655514974433893"
"Fullmetal Alchemist","Attack on Titan","0.655514974433893"
"Attack on Titan","Gurren Lagann","0.637347332333405"
"Gurren Lagann","Attack on Titan","0.637347332333405"
"Attack on Titan","Angel Beats!","0.494586333730508"
"Angel Beats!","Attack on Titan","0.494586333730508"
"Attack on Titan","Code Geass: Lelouch of the Rebellion","0.55510303030303"
"Code Geass: Lelouch of the Rebellion","Attack on Titan","0.55510303030303"
"Soul Eater","Elfen Lied","0.654309443924977"
"Elfen Lied","Soul Eater","0.654309443924977"
"Soul Eater","One Punch Man","0.692021310738815"
"One Punch Man","Soul Eater","0.692021310738815"
"Soul Eater","The Future Diary","0.674305861613045"
"The Future Diary","Soul Eater","0.674305861613045"
"Soul Eater","Fullmetal Alchemist","0.625554677527202"
"Fullmetal Alchemist","Soul Eater","0.625554677527202"
"Soul Eater","Gurren Lagann","0.63706074548243"
"Gurren Lagann","Soul Eater","0.63706074548243"
"Soul Eater","Angel Beats!","0.642232379662547"
"Angel Beats!","Soul Eater","0.642232379662547"
"Soul Eater","Code Geass: Lelouch of the Rebellion","0.627393469839513"
"Code Geass: Lelouch of the Rebellion","Soul Eater","0.627393469839513"
"Elfen Lied","One Punch Man","0.681023655013607"
"One Punch Man","Elfen Lied","0.681023655013607"
"Elfen Lied","The Future Diary","0.601653249770382"
"The Future Diary","Elfen Lied","0.601653249770382"
"Elfen Lied","Fullmetal Alchemist","0.592035716118438"
"Fullmetal Alchemist","Elfen Lied","0.592035716118438"
"Elfen Lied","Gurren Lagann","0.625727495240685"
"Gurren Lagann","Elfen Lied","0.625727495240685"
"Elfen Lied","Angel Beats!","0.56746838581701"
"Angel Beats!","Elfen Lied","0.56746838581701"
"Elfen Lied","Code Geass: Lelouch of the Rebellion","0.540299536900187"
"Code Geass: Lelouch of the Rebellion","Elfen Lied","0.540299536900187"
"One Punch Man","The Future Diary","0.567286831897969"
"The Future Diary","One Punch Man","0.567286831897969"
"One Punch Man","Fullmetal Alchemist","0.721218096177018"
"Fullmetal Alchemist","One Punch Man","0.721218096177018"
"One Punch Man","Gurren Lagann","0.653119633657699"
"Gurren Lagann","One Punch Man","0.653119633657699"
"One Punch Man","Angel Beats!","0.590622335890878"
"Angel Beats!","One Punch Man","0.590622335890878"
"One Punch Man","Code Geass: Lelouch of the Rebellion","0.635610876649394"
"Code Geass: Lelouch of the Rebellion","One Punch Man","0.635610876649394"
"The Future Diary","Fullmetal Alchemist","0.721764111294355"
"Fullmetal Alchemist","The Future Diary","0.721764111294355"
"The Future Diary","Gurren Lagann","0.67627642177942"
"Gurren Lagann","The Future Diary","0.67627642177942"
"The Future Diary","Angel Beats!","0.514114079085501"
"Angel Beats!","The Future Diary","0.514114079085501"
"The Future Diary","Code Geass: Lelouch of the Rebellion","0.616411609498681"
"Code Geass: Lelouch of the Rebellion","The Future Diary","0.616411609498681"
"Fullmetal Alchemist","Gurren Lagann","0.621909583235225"
"Gurren Lagann","Fullmetal Alchemist","0.621909583235225"
"Fullmetal Alchemist","Angel Beats!","0.669161087042142"
"Angel Beats!","Fullmetal Alchemist","0.669161087042142"
"Fullmetal Alchemist","Code Geass: Lelouch of the Rebellion","0.556819953234606"
"Code Geass: Lelouch of the Rebellion","Fullmetal Alchemist","0.556819953234606"
"Gurren Lagann","Angel Beats!","0.626919253286203"
"Angel Beats!","Gurren Lagann","0.626919253286203"
"Gurren Lagann","Code Geass: Lelouch of the Rebellion","0.550062294710613"
"Code Geass: Lelouch of the Rebellion","Gurren Lagann","0.550062294710613"
"Angel Beats!","Code Geass: Lelouch of the Rebellion","0.542225769441812"
"Code Geass: Lelouch of the Rebellion","Angel Beats!","0.542225769441812"
